dataname,auditor_idx,vulnerability,function_name
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Arithmetic Overflow,transfer
2018-10666,0,Critical Ether Frozen,setOwner
2018-10666,0,Delegate Delegatecall,delegatecall
2018-10666,0,Arithmetic Overflow,transfer
2018-
