dataname,auditor_idx,vulnerability,function_name
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,with
